gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1417501061																										urn:catalog:TRH:B:37866/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37866/1	37866/1		Ulrike Hanssen																																	2015	07	24		Boreal fururegnskog. Furuskog.										EU				Norway		Sogn og Fjordane	Flora		Steindalsfjellet, Tjønnheia nord												61.5562	5.5429		10																																						Kristian Hassel	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1417500666																										urn:catalog:TRH:B:37863/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37863/1	37863/1		Ulrike Hanssen																																	2015	07	15		Boreal fururegnskog. Lynghei.										EU				Norway		Sogn og Fjordane	Gloppen		Blåfjellet, Pikåsen nord												61.6052	5.6802		10																																						Ulrike Hanssen	2015-07-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1417500270																										urn:catalog:TRH:B:37867/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37867/1	37867/1		Ulrike Hanssen																																	2015	08	11		Boreal fururegnskog. Furuskog.										EU				Norway		Sogn og Fjordane	Flora		Steindalsfjellet, Nonsvatnet nordvest												61.5543	5.5585		10																																						Ulrike Hanssen	2015-08-11												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1416597895																										487304																																	BioFokus	BioFokus			HumanObservation				487304	487304		Høitomt, Torbjørn																												487304					2016	09	28												Europe				Norway		Hordaland	Masfjorden		Barlingefjellet		336										60.85878493	5.3837683			7																																					Høitomt, Torbjørn	2016-09-28												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416597853																										487302																																	BioFokus	BioFokus			HumanObservation				487302	487302		Høitomt, Torbjørn																												487302					2016	09	28												Europe				Norway		Hordaland	Masfjorden		Barlingefjellet		338										60.86186741	5.3824243			7																																					Høitomt, Torbjørn	2016-09-28												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596495																										485891																																	BioFokus	BioFokus			HumanObservation				485891	485891		Høitomt, Torbjørn																												485891					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		433										60.35767292	5.7766468			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596489																										485898																																	BioFokus	BioFokus			HumanObservation				485898	485898		Høitomt, Torbjørn																												485898					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		440										60.36370831	5.7850489			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596485																										485899																																	BioFokus	BioFokus			HumanObservation				485899	485899		Høitomt, Torbjørn																												485899					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		347										60.36943492	5.7925953			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596482																										485897																																	BioFokus	BioFokus			HumanObservation				485897	485897		Høitomt, Torbjørn																												485897					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		455										60.36307728	5.7849660			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596478																										485896																																	BioFokus	BioFokus			HumanObservation				485896	485896		Høitomt, Torbjørn																												485896					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		448										60.36184425	5.7826566			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416596417																										485818																																	BioFokus	BioFokus			HumanObservation				485818	485818		Høitomt, Torbjørn																												485818					2016	06	03												Europe				Norway		Hordaland	Kvinnherad		Djupdalsnuten NV		404										59.86696642	6.0269698			7																																					Høitomt, Torbjørn	2016-06-03												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416595963																										3922Høi																																	BioFokus	BioFokus			PreservedSpecimen				3922Høi	3922Høi		Høitomt, Torbjørn; Reiso, Sigve; Brynjulvsrud, J.G.																												3922Høi					2016	12	06												Europe				Norway		Telemark	Nome		Brekke Ø		74										59.29564061	9.1963517			7																																					Høitomt, Torbjørn	2016-12-06												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1416595909																										3791Høi																																	BioFokus	BioFokus			PreservedSpecimen				3791Høi	3791Høi		Høitomt, Torbjørn																												3791Høi					2016	09	28												Europe				Norway		Hordaland	Masfjorden		Barlingefjellet		298										60.86258141	5.3812377			7																																					Høitomt, Torbjørn	2016-09-28												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416595902																										3782Høi																																	BioFokus	BioFokus			PreservedSpecimen				3782Høi	3782Høi		Høitomt, Torbjørn; Overvoll, Olav																												3782Høi					2016	09	27												Europe				Norway		Hordaland	Modalen		Fossedalen		92										60.74500649	5.7154988			7																																					Høitomt, Torbjørn	2016-09-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1416595679																										3458Høi																																	BioFokus	BioFokus			PreservedSpecimen				3458Høi	3458Høi		Høitomt, Torbjørn																												3458Høi					2016	06	15												Europe				Norway		Hordaland	Samnanger		Holmane V		448										60.36039883	5.7856835			7																																					Høitomt, Torbjørn	2016-06-15												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Anastrophyllum											
1413803228																										urn:catalog:TRH:B:37791/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37791/1	37791/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Småhillene												61.6317	5.8451		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803224																										urn:catalog:TRH:B:37779/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37779/1	37779/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8173	5.5821		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803221																										urn:catalog:TRH:B:37789/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37789/1	37789/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Resebotn												61.632	5.8527		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803213																										urn:catalog:TRH:B:37784/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37784/1	37784/1		Ulrike Hanssen																																	2016	07	19		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Langvatn, Kalvehola												61.822	5.4425		10																																						Ulrike Hanssen	2016-07-19												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803196																										urn:catalog:TRH:B:37780/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37780/1	37780/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8218	5.5754		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803139																										urn:catalog:TRH:B:37787/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37787/1	37787/1		Ulrike Hanssen																																	2016	07	24		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Flora		Haukåvatnet, Nykken												61.6363	5.2847		10																																						Ulrike Hanssen	2016-07-24												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803136																										urn:catalog:TRH:B:37774/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37774/1	37774/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8177	5.5807		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803134																										urn:catalog:TRH:B:37769/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37769/1	37769/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet N												61.8228	5.578		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803119																										urn:catalog:TRH:B:37792/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37792/1	37792/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Småhillene												61.6312	5.844		10																																						Kristian Hassel	2016-11-22												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803084																										urn:catalog:TRH:B:37793/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37793/1	37793/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Småhillene												61.6316	5.8454		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803082																										urn:catalog:TRH:B:37797/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37797/1	37797/1		Ulrike Hanssen																																	2016	07	21		Mountain heath with scattered trees										EU				Norway		Sogn og Fjordane	Bremanger		Fagredalen, Høgstelmarka												61.8548	5.4733		10																																						Ulrike Hanssen	2016-07-21												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803081																										urn:catalog:TRH:B:37790/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37790/1	37790/1		Ulrike Hanssen																																	2016	07	19		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Langvatn, Kalvehola												61.8217	5.4409		10																																						Kristian Hassel	2016-11-22												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803079																										urn:catalog:TRH:B:37777/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37777/1	37777/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8185	5.579		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803075																										urn:catalog:TRH:B:37770/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37770/1	37770/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8207	5.574		10																																						Kristian Hassel	2016-11-22												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803019																										urn:catalog:TRH:B:37782/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37782/1	37782/1		Ulrike Hanssen																																	2016	07	19		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Langvatn, Krokevatnet												61.8217	5.441		10																																						Ulrike Hanssen	2016-07-19												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413803003																										urn:catalog:TRH:B:37795/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37795/1	37795/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Småhillene												61.6311	5.8436		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802858																										urn:catalog:TRH:B:37796/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37796/1	37796/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Småhillene												61.6315	5.8468		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802857																										urn:catalog:TRH:B:37775/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37775/1	37775/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8182	5.5762		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802856																										urn:catalog:TRH:B:37778/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37778/1	37778/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8188	5.5798		10																																						Kristian Hassel	2016-11-22												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802853																										urn:catalog:TRH:B:37773/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37773/1	37773/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8179	5.5812		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802852																										urn:catalog:TRH:B:37772/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37772/1	37772/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8179	5.5812		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802850																										urn:catalog:TRH:B:37776/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37776/1	37776/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8218	5.578		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802849																										urn:catalog:TRH:B:37771/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37771/1	37771/1		Ulrike Hanssen																																	2016	06	18		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Høgehammaren, Mosevatnet												61.8182	5.582		10																																						Ulrike Hanssen	2016-06-18												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802839																										urn:catalog:TRH:B:37794/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37794/1	37794/1		Ulrike Hanssen																																	2016	07	27		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Gloppen		Eimhjelledalen, Resebotn												61.6326	5.8583		10																																						Ulrike Hanssen	2016-07-27												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802838																										urn:catalog:TRH:B:37783/1													2016-11-24																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37783/1	37783/1		Ulrike Hanssen																																	2016	07	19		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Langvatn, Kalvehola												61.8234	5.4338		10																																						Ulrike Hanssen	2016-07-19												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1413802837																										urn:catalog:TRH:B:37781/1													2016-11-29																				TRH	B			PreservedSpecimen				urn:catalog:TRH:B:37781/1	37781/1		Ulrike Hanssen																																	2016	07	19		Boreal rain forest. Sparse pine forest.										EU				Norway		Sogn og Fjordane	Bremanger		Langvatn, Krokevatnet												61.8202	5.4492		10																																						Ulrike Hanssen	2016-07-19												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1326058908																										483242																																	BioFokus	BioFokus			HumanObservation				483242	483242		Jansson, Ulrika																												214					2013	09	10												Europe				Norway		Akershus	Skedsmo		Asak												59.98749644	11.099852			10																																					Jansson, Ulrika	2013-09-10												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens											
1324453788																										urn:catalog:O:B:39535/1													2016-06-16																				O	B			PreservedSpecimen				urn:catalog:O:B:39535/1	39535/1		B. Kaalaas																																	1888	08	03												EU				Norway		Sogn og Fjordane	Bremanger		Davik, W-siden av egga SW for Rauddalskammen												61.86541	5.37755		707																																						B. Kaalaas, Arne Pedersen	1888-08-03												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1324453399																										urn:catalog:O:B:4647/1													2016-06-15																				O	B			PreservedSpecimen				urn:catalog:O:B:4647/1	4647/1		Sophie Møller																																	1887	07	21												EU				Norway		Sør-Trøndelag	Oppdal		Knutshø												62.31545	9.66558		4301																																						Kristian Hassel	2004-11-29												Tortula laureri								Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula						(Schultz) Lindb.					
1324453211																										urn:catalog:O:B:1282/1													2016-06-15																				O	B			PreservedSpecimen				urn:catalog:O:B:1282/1	1282/1		B. Kaalaas																																	1888	08	02												EU				Norway		Sogn og Fjordane	Bremanger		Bakkefjeld ved Rugsund												61.89279	5.39336		707																																						J. Vana	1984-00-00												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
1324451653																										urn:catalog:O:B:4991/1													2016-06-15																				O	B			PreservedSpecimen				urn:catalog:O:B:4991/1	4991/1		Per Størmer																																	1959	07	27												EU				Norway		Buskerud	Hurum		Elgeton												59.61384	10.60396		707																																						Per Størmer, Kristian Hassel	1959-07-27												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens						Hedw.					
1324451605																										urn:catalog:O:B:4983/1													2016-06-20																				O	B			PreservedSpecimen				urn:catalog:O:B:4983/1	4983/1		E. Ryan																																	1890	05	10												EU				Norway		Østfold	Fredrikstad		Onsøy, Aale												59.21384	10.89435		1101																																						E. Ryan, Kristian Hassel	1890-05-10												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens						Hedw.					
1324451479																										urn:catalog:O:B:4992/1													2016-06-15																				O	B			PreservedSpecimen				urn:catalog:O:B:4992/1	4992/1		I. Hagen																																	1913	05	12												EU				Norway		Sør-Trøndelag	Trondheim		Strinda, Selebak												63.38753	10.37063		707																																						I. Hagen, Kristian Hassel	1913-05-12												Fissidens exilis								Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens						Hedw.					
1324451194																										urn:catalog:O:B:1275/1													2016-06-20																				O	B			PreservedSpecimen				urn:catalog:O:B:1275/1	1275/1		Per Størmer																																	1949	08	24												EU				Norway		Sogn og Fjordane	Bremanger		Davik: Førde												61.81746	5.61119		37759																																						Per Størmer, J. Vana	1949-08-24												Anastrophyllum donnianum								Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum						(Hook.) Steph.					
